file_name,text,sentiment,happy,sad,anger,surprise,disgust,fear
1650.wav,"GRANDPRE: Well, the opening statement started off pretty technical, explaining some of the nuances of the Baltimore Police Department.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651.wav,"But it ended pretty strong in terms of the prosecution claiming that the defendant had multiple opportunities to intervene in that situation, where Freddie Gray had clearly severely diminished physical capacities, as explained by a broken neck that the defense claimed was sustained in the van.",-0.6666667,0.0,0.33333334,0.6666667,0.0,0.33333334,0.0
1652.wav,"Now, claiming that leads to a conviction not of murder but of manslaughter.",-0.6666667,0.0,0.0,1.0,0.0,0.0,0.0
1653.wav,"I think the big question is what tack is the defense going to take in terms of this particular defense and how their arguments in this case relate to a trial, a trial series that has six different cases, all with potentially conflicting and interrelated facts and stories to be told.",-0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0
1654.wav,"That's the big question is, what is the defense going to say, and what the defense says about Porter going to interact with all six trials being presented.",0.0,0.0,0.0,1.0,0.0,0.0,0.0
1655.wav,The defense actually used all six of their strikes on black people.,-1.3333334,0.0,0.33333334,1.0,0.0,1.0,0.0
1656.wav,"Now, the actual demographic from the jury represented Baltimore.",0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
1657.wav,We obviously don't know any of the details of the individuals in particular.,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
1658.wav,"I mean these types of partnerships they start early on, and it's just casual mentorships in some ways or just in communications and they can evolve into being a part of a team, but early on getting that feedback gives you some ... a real reality check.",1.0,0.6666667,0.33333334,0.0,0.33333334,0.0,0.0
1659.wav,"If you start without an entity for the business, then when you have an entity it starts getting confusing about did I pay for that out of my own check book, did I pay for that out of the business, and reconciling the two is very frustrating even if it's only a month of an overlap time.",-0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0
1660.wav,"If you pay for a lot of things out of your own pocket, you really have no visibility there.",-0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
1661.wav,"So, do you want to spend the money on protecting yourself to no end or do you want to spend your time and money on just developing something to show for yourself and my suggestion perhaps is that you'll know when you have to trademark and patent stuff, I mean it will be clear to you that well someone's interested in what I'm doing, so I better protect it.",1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.6666667
1662.wav,"Until then, I mean it's just my opinion is, may be you should hold off and then trying to get a few other people who are passionate about what you're doing and this doesn't mean you should hire employees right away, but you should reach out to people that have similar interests and pass this idea by them and see if they show some resonance with the idea and some interest in being involved.",1.0,1.6666666,0.33333334,0.0,0.0,0.0,0.6666667
1663.wav,"And, the cash is important, right, because it's what allows students to pay back their student loans that they had to take out for degree completion to begin with",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1664.wav,This is a definition of success that the media often is telling to students,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
1665.wav,"It included being holistic, academic components, personal components, life-skills, competencies",1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
1666.wav,"How hard should your Rollga be? Should it be soft? Should it be very firm? There's a few things to this, number one if you go and ask a massage therapist to give you a soft, theaputic, circulatory type massage, you are going to go with something lower on the charts like your MalaPearl, something more soft",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667.wav," If you are going to be more aggressive and you go into the massage therapist and say, ""I want a sports massage, use your elbows, really dig into the tissue",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1668.wav,""" Then you are going to go ahead and look into something more firm and aggressive like the Pro Series",0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1669.wav," Now there are some inbetween there, and I put together a nice little chart to help you decide which density is best for you",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670.wav, But there's also some other things to think about,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
1671.wav," If you are somebody that is just sitting on a chair using the Rollga, you are going to want something a little more firm, or if you are using the wall, technically if you are leaning against a wall you are going to want more pressure because you are using less body weight",0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
1672.wav, Now if you are new to foam rolling I would suggest starting with something more soft and progressing your way up to something more firm,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1673.wav," Some also like to use a soft Rollga for sensitive and tender areas, and they like to use something a little bit more firm to be a little bit more aggressive in others",0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1674.wav,"Rhett Reiger, White Caspian Studios, on behalf of Expert Village.",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1675.wav,"You, I would highly recommend you go to story boards, you go to shot lists, because those are going to become great benefits to your movie in terms of saving money.",1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1676.wav,"So you need to know who those characters are, and of course you've got to know your locations because that's what people are going to see in your movie.",0.0,0.0,0.6666667,0.0,0.0,0.0,0.6666667
1677.wav,So there's got to be a fine balance between telling them what to do and letting them have some creative freedom.,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1678.wav,Often times the director gets most of the glory too so it's a give and take.,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1679.wav,"So important that you organize, that you plan, that you work with the crew, you work with the cast, if you can hand pick them great.",1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
1680.wav,"A lot of us have, and all I can say is if it weren't for loans, I wouldn't be here.",1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1681.wav,"And if you find yourself unable to make your payments, don't let it slide.",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1682.wav,There are a lot of options available to you when you need a little relief.,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1683.wav,"Here's a list: They may be able to temporarily reduce or suspend payments, or allow you to make payments based on your income.",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1684.wav,"But defaulting on student loan obligations could have some very painful consequences, such as: incurring damage to your credit score, having to deal with a collection agency, being forced to pay a percentage of your income, having your Social Security benefits withheld, becoming ineligible for future federal loans, and/or losing deferment options.",-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1685.wav,"So if you've got student loans, make them a priority in your life after school.",0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
1686.wav,The time is soon coming when I'll have to be paying them back.,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1687.wav,"With some of these options, you pay a fixed amount every month.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688.wav,Other options allow your monthly payments to increase as your income does.,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.33333334
1689.wav,Just go to www.studentaid.ed.gov and look for “public service loan forgiveness” to learn more.,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1690.wav,coming up when we go on our trip and the van cannot smell like it does now for that 18-hour trip,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
1691.wav,"So we're trying to clean it out, get it smelling good, and then we're gonna go eat dinner",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1692.wav,"My heart was just really grateful for that opportunity to say ""hello"" and we were running late, as always, but I was grateful that I took that chance",2.3333333,2.3333333,0.0,0.0,0.33333334,0.0,0.0
1693.wav,"potential customers, and other businesses",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694.wav,Schools are getting connected with one another,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695.wav,Non-profit organization are connecting their communities together,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1696.wav,Networking has become so important that it has integrated into face-to-face conversations,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1697.wav,"People have come to talk about what one posts on ""X"" networks or on ""X"" site",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698.wav,Such conversations have sparked the attention of many people,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699.wav,The teaching assistantship that I undertook  lasted for nine months I was working in what's the  equivalent a sixth form  college.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700.wav,"In terms of the activities which I took part in there was lots of things, ranging from sorts of  oral classes, to presentations about English  culture and informing about English culture in general and  it also I often had to  participate in lessons, and plan  lessons for the school and it was a brilliant experience.",1.0,0.0,0.0,0.0,0.0,0.0,1.0
1701.wav,"In terms of finance I  received  the Aramis  funding, Aramis  grant which you're entitled to as a teaching assistantship as well as the student  and that really helped me out through the year.",1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
1702.wav,"As well as receiving  a generous bursary from the AAD the equivalent to British Council in Germany and basically I set up for the year in it really helped make my year, and something  to remember to be quite honest.",0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
1703.wav,"Last night, the IDF and the ISA put dozens of Hamas terrorists back in prison including some who were released in the framework of the agreement to return Gilad Shalit.",0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1704.wav,"I praise the soldiers and commanders -- from the IDF, ISA and the Israel Police.",-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1705.wav,"As soon as the Cabinet made its decision, they successfully carried out this complicated mission in less than a day.",0.0,0.33333334,0.6666667,1.0,0.0,0.0,0.0
1706.wav,"It will yet include many actions against the terrorists that attack, murder and kidnap Israeli citizens and want to destroy the State of Israel.",0.0,0.0,0.0,1.3333334,0.0,0.6666667,0.0
1707.wav,"We are fighting terrorism and Hamas will continue to pay a heavy price for abducting Eyal, Gilad and Naftali, the three youths who were on their way home to their parents.",0.0,0.0,0.6666667,1.0,0.0,0.33333334,0.0
1708.wav,"FEMALE SPEAKER: Bad advertising isn't memorable, isn't meaningful.",-1.3333334,0.0,0.0,0.0,0.0,0.6666667,0.0
1709.wav,FEMALE SPEAKER: This is Domino Pizza advertisement I don't like.,-1.6666666,0.0,0.0,0.0,0.0,0.6666667,0.0
1710.wav,"I see that everywhere for some reason, especially on the trains.",0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0
1711.wav,"MALE SPEAKER: Bad advertising, first of all, is spam email.",-1.3333334,0.0,0.0,0.33333334,0.0,0.6666667,0.0
1712.wav,"Hi My name is Desiree Dorsey and I'm going to read a monologue from--a quote from Tom Robbins So you think that you're a failure, do you?",0.33333334,0.6666667,0.0,0.0,0.0,0.0,1.3333334
1713.wav,A mediocre failure is as insufferable as a mediocre success embrace failure!,-0.6666667,0.0,0.33333334,0.6666667,0.0,0.33333334,0.0
1714.wav,"Now take a small, sharp cutting knife, be careful of your fingers, and we are gonna filet our olives",1.3333334,2.3333333,0.0,0.0,0.0,0.0,0.0
1715.wav,"This is so funny, we’re gonna cut out the meat of the olive, by keeping the knife nice and flat and sliding it through",2.0,2.0,0.0,0.0,0.0,0.0,0.0
1716.wav,"We have ready our olive decorations, and now, we are gonna cut the cheese",1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
1717.wav,"So you’re gonna take your white cheese, I’m using provolone, take your #2A Tip and we’re gonna cut out a bunch of circles, every bird will need 2",1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1718.wav,"Just be really careful, don’t get your fingers",1.3333334,2.3333333,0.0,0.0,0.0,0.0,0.0
1719.wav,"I’m 5 years old, I love doing this",3.0,3.0,0.0,0.0,0.0,0.0,0.0
1720.wav,"Now we are going to cut our olives into thin strips, we will need 5 strips for each bird",0.33333334,1.6666666,0.0,0.0,0.6666667,0.0,0.0
1721.wav,I’m gonna be cutting strips into about 1/2 of my olives and I’m gonna be saving the other 1/2 for my eye decorations,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1722.wav,"Then you’re gonna take your 363 tip, and we’re gonna be cutting the pupils",0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
1723.wav,"Remember, each bird will need 2 of them",2.0,2.0,0.0,0.0,0.0,0.0,0.0
1724.wav,Here's a summary of what we learned so far about finding a monologue and beginning rehearsing with it.,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1725.wav,"I'm Burns Phillips, commissioner of the Department of Labor and Workforce Development.",0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0
1726.wav,Two years ago we began a journey to completely overhaul Tennessee's forty year old unemployment insurance system so that we might improve our serve employers and deliver unemployment benefits to claimants.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727.wav,We're working around the clock to make sure to smooth transition.,0.5,0.33333334,0.0,0.33333334,0.0,0.0,0.0
1728.wav, We're excited about these changes and a chance to give us to serve you better.,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1729.wav,The new system or run through the Job4TN.gov website.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730.wav,"Soon you'll be able to go online and handle your claimant responses, as well as any protest or appeals processes.",0.33333334,0.33333334,0.0,1.0,0.0,0.0,0.0
1731.wav,Now your company will have to register with Jobs4TN.gov in order to use this new system.,0.6666667,0.0,0.16666667,0.6666667,0.0,0.0,0.0
1732.wav,Rest assured we've taken many safeguards to keep your information confidential.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733.wav,Another change will impact companies who have employees on partial layoff.,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0
1734.wav,Those employees will need to register at Jobs4TN.gov and go online each week to certify that they are still out of work.,0.5,0.0,0.0,0.16666667,0.0,0.0,0.0
1735.wav,"Now, that's a change it will take some getting used to, but we're here to help through all this.",0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
1736.wav,"That was really no decision at all for me, I think I was maybe born a democrat.",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1737.wav,"One of the key values to me that has always driven, what I like to think has driven what I do, is working for the common good, and that to me really is a definition of a democrat, and differentiates democrats from other political parties, or particularly from republicans.",1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1738.wav,"And what that means to me is that we're all in this together, and what we do as a society and as a community we need to look at how that affects everybody, not just the winners or the people who already have, we need to look at the have nots and we also need to look at the fact that paying our taxes and having a government that supports and protects all of us is good for everyone.",0.33333334,0.0,0.0,0.0,0.0,0.0,1.0
1739.wav,"If you cross the line, one school has very little money, and overcrowded schools have crumbling structure, and another school has a beautiful new gym, well paid teachers, and kids who 90 percent of them go onto college.",-1.3333334,0.0,1.0,0.6666667,0.0,1.0,0.33333334
1740.wav,"- [Announcer] And now, a Citizens National Bank Newsletter Extra",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741.wav," - Citizens National Bank has always offered Farm Service Agency guaranteed lending, but recently we became a preferred lender with them, which allows us to speed up the approval process",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742.wav," Other than the Farm Service Agency loan programs, other options that we have started or are involved with would be through the Farmer Mac Program",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743.wav, They basically have two,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744.wav," There's a Farmer Mac Two which coincides with the Farm Service Agency, that'll give us a fixed rate on their program",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1745.wav, They also offer a Farmer Mac One,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746.wav," And the Farmer Mac One is available to any borrower and even if you are a investor owning property and you want to have an option of having a fixed rate on your real estate, we can take you through the Farmer Mac One program and lock that rate in",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747.wav, Another option that we have through the Farm Service Agency is the Beginning Farmer program,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1748.wav, And this really allows for a family farm operation to transition real estate from one generation to the next,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749.wav, The way this works or the structure would be that the bank would finance 50% of the deal on our normal terms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750.wav, Farm Service Agency's portion would be financed for 20 years and currently the rate on that would be 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751.wav," Prior to that, it took us thirty days for an approval through the FSA, but now we can do it in four days",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752.wav, The borrower then needs to come up with 5% or have a 5% injection into the process,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753.wav," The loan limit with the Farm Service Agency is $225,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754.wav, And the balance of it then can be done with bank funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755.wav," To learn more about these programs, visit our Farm Services under the business section of this website",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756.wav," Or you can give one of us a call at any of the branches that we have, or stop in and see us",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1757.wav, - [Announcer] Thanks for watching our Newsletter Extra,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1758.wav, What we're required to submit now is a one page application and a narrative,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759.wav," If we can get two or three years of annual statements, that would be great",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760.wav," Three years of tax returns, so we can kind of average out what the income numbers are",0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1761.wav," And the different types of loans that we can offer with this are Farm Ownership loans, Operating lines of credit, or Equipment and Capital Improvement needs loans",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762.wav," The benefit to the borrower also allows us on the real estate transactions to offer them a long term real estate loan that's fixed on the rate, different terms that we have now, we can fix a rate up to thirty years",1.0,0.0,0.0,0.0,0.0,0.0,0.0
1763.wav," Where prior to that, typically, we'd lock a rate in for a borrower for five years",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764.wav," You know the benefit to that would be that they can mitigate any interest rate risk by locking in and knowing where their payments will be for ten, fifteen, twenty, twenty-five years up to thirty",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765.wav,"a sigh, nor a thought tainted with the slightest flavor of unhappiness or discontent",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766.wav,"All our wishes are gratified, and love reigns eternally and without stint",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1767.wav,"Never, when on earth, did I conceive that one man could love another as one spirit here loves his brother spirit",1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1768.wav,"The mine and thine are truly the ours, and no spirit is so happy as when he is doing something to make another spirit happier",1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
1769.wav,"and then, love between the opposite sexes is so pure and glorified",0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1770.wav,"Yet technology's giving us the opportunity to be able to use planning tools that say, I will be able to put in who I want, when I would like to reach them, how I would like to reach them.",1.0,0.0,0.0,0.0,0.0,0.0,0.33333334
1771.wav,"Alan, you've just published a controversial blog post that is a call to action for fundraisers.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
1772.wav,"What was the main media message yesterday, the day before our biggest event of the year of the National Convention?",0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1773.wav,There was a cooked-up news story that was about fundraising complaints on the rise.,-1.0,1.0,0.0,0.6666667,0.0,0.6666667,0.6666667
1774.wav,"The only two people on it were Alistair McLean from the Fundraising Standards Board, and some journalist I've never heard of before.",0.0,1.0,0.0,0.0,0.0,0.0,0.33333334
1775.wav,"Half way through the interview the BBC asked why there are more complaints and Alistair said, oh, it's good, it's because more charities have joined the FRSB.",0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
1776.wav,"So we need the umbrella bodies, the membership bodies to take action?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777.wav,"So instead of applying all our budget to defending ourselves against criticism, some of that budget should be given to the likes of Mark Astarita or yourself or a new formed body that gets out there and says fundraising is a great thing, it's a great career it's great for beneficiaries, it's great for our country, it's great for donors, and get that message out there.",1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
1778.wav,In the last decade we've engaged two million young people for the first time.,1.0,0.33333334,0.0,0.6666667,0.6666667,0.0,0.0
1779.wav,There's loads of good news about fundraising and there's absolutely nobody applying any budget to get that out into the media.,1.3333334,2.0,0.0,0.0,0.0,0.0,0.33333334
1780.wav,"times the able-bodied you know research community doesn't get that and they go straight to this, ""Oh, we want to cure you",-0.6666667,0.0,0.33333334,0.6666667,0.0,0.0,0.0
1781.wav,"Remove disability, we want to erase disability",0.0,0.33333334,0.33333334,0.6666667,0.0,0.6666667,0.0
1782.wav,It just means maybe I want to be able to go a little faster on my scooter,-0.33333334,0.0,1.6666666,0.0,0.0,0.0,0.0
1783.wav,I think we need to restructure the conversation to talk about treatments or advancements without going all the way to saying let's do away with disability,-0.33333334,0.0,0.6666667,0.33333334,0.0,0.33333334,0.0
1784.wav,Because I love being disabled,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1785.wav,I use a power scooter to get around,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786.wav,It aids in my mobility,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787.wav,And if there was a new feature that came out for my scooter they made it more comfortable or functional that'd be great,0.6666667,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0
1788.wav,I'd be all for that,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1789.wav,But that doesn't negate my pride in using a scooter or questioning my worth as a human being,-1.0,0.0,1.3333334,0.0,0.0,0.33333334,0.0
1790.wav,Big brands have on line call centers you can talk to in real time and ask questions about the brand or the category.,1.0,1.6666666,0.0,0.0,0.33333334,0.0,0.0
1791.wav,"And then also in the implementation, in our case, we were taking a very large lecture and breaking it into a lot of smaller more Internet classroom experiences and that means there is more time spent for us at this point then there used to be in face-to-face teaching, but the payoff is that we had much higher quality teaching, and the students were really getting along more out of this.",0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.33333334
1792.wav,"So there's definitely a space for really good flipped classroom teaching, but it has to be designed well, it has to be thought through, and it's worth taking the time and putting the effort at the very beginning, to ensure the students and teachers get a really positive experience in the class itself.",1.3333334,0.0,0.6666667,0.0,0.0,0.0,0.33333334
1793.wav,"But even if you don't believe the exam data that we had, we saw the engagement significantly improved.",1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1794.wav,"I mean, the attendance was so much better throughout the year, and in fact because the attendance was higher and we were asking students to go to twice as many classes, what we found was that over the year students had attended something like three times more classes, of this small problem classes, than they used to.",1.3333334,0.33333334,0.0,0.0,0.6666667,0.0,0.0
1795.wav,"Introducing a flipped classroom into our course for mathematics for engineering students has been very positive, this has taught me and many of the other teaching staff here a lot about how to introduce new components into our teaching, and it's given us hands-on experience with things like using videos for lecture contents, as well as using an online testing system.",0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.0
1796.wav,"It's also clear that setting up a flipped classroom method really does take a lot of effort, it took a lot of our time in the design phase and then in the sort of post-design pre-implementation phase, where we designing the specifics of the videos and the classroom material and writing the online tests.",-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1797.wav,Western Red Cedar siding has centuries of proven performance.,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1798.wav,Scientists have conducted advanced weathering test that show the Western Red Cedar siding with no protective coating can last up to two hundred years.,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1799.wav,&gt;&gt; KENT WEILAND: Federal funding is an important part of WKAR's budget.,1.3333334,0.6666667,0.6666667,0.0,0.0,0.0,0.0
1800.wav,It's important that your elected representatives hear from you now.,1.0,1.0,0.33333334,0.0,0.0,0.0,0.0
1801.wav,"It exposes people of all ages to the worlds of music, theater, dance and art.",0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1802.wav,&gt;&gt; DEANNE: Some say there is no longer a need for federal support for public broadcasting.,-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1803.wav,"TOM MERRITT: The mistake marketers make is that they might think, oh well the consumer is doing this.",-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
1804.wav,"Now the rules are all thrown out, or at least half of them are.",-0.33333334,0.6666667,0.0,0.33333334,0.0,0.0,0.0
1805.wav,"Now, traditionally birthday speeches only happen at milestone occasions, but you never know when you are going to be asked to give one, so you really want to be prepared.",0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
1806.wav,"Because, birthdays to a lot of people are super super special.",1.6666666,1.3333334,0.0,0.33333334,0.0,0.0,0.0
1807.wav,I came to Kingston University last year with Erasmus scholarship.,1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
1808.wav,I’m studying Business Economics and the reason I decided to remain here is because I really love the place.,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
1809.wav,"They're able to just get on their iPad, or on their iPhone, or on the internet, and just purchase straight away.",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1810.wav,"I don't think I'd really made a purchase online up until about five years ago, or something.",1.0,1.3333334,0.0,0.0,0.0,0.0,0.33333334
1811.wav,And also the way that they're watching the marketing for their product.,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
1812.wav,They're not just watching an ad and then thinking I've got to go to the store tomorrow and buy that.,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
1813.wav,We've heard your requests and have made some changes to the More screen.,0.6666667,0.6666667,0.6666667,0.0,0.0,0.0,0.0
1814.wav,This information is available to you in the Prescription Meds screen and also in the Bedtime Questionnaire.,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1815.wav,"This way you can check your med list before you answer the, ""Did you take your prescription medication today?"" question.",0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
1816.wav,Since we're on the Bedtime Questionnaire I should mention that we've added a question about napping- How long did you spend napping today in total?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817.wav,Naps are very common and should be considered when evaluating your day.,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1818.wav,You'll note we've included a Soft reminder sound option and you can now tap each sound option to hear it before you choose it.,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1819.wav,We continue to make improvements based on our original roadmap and your feedback.,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1820.wav,"If the ManageMyFatigue app is the active app -  meaning that it appears on the screen when the screen is illuminated,  the vibrate pattern will be four short bursts to help you recognize that the ManageMyFatigue app is alerting you.",0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
1821.wav,We also set the default calendar options to Enabled so your attempted tasks will automatically appear in your calendar.,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1822.wav,"In addition, your pre- and post- fatigue level will also appear in the calendar.",0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
1823.wav,"As if that's not enough, lets check out the changes to the MyDay tab.",0.33333334,1.0,0.0,0.0,0.33333334,0.0,0.0
1824.wav,This should help you quickly and efficiently find any task by entering a key word.,0.6666667,0.6666667,0.0,0.6666667,0.0,0.0,0.0
1825.wav,You no longer have to remember the category to which the task was assigned.,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1826.wav,"Don't worry, if you decide to skip the reminder when you initially add the task and then later decide you do want a reminder you can tap and hold on the task to bring up the Add Reminder screen.",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1827.wav,We also changed the functionality of the  cancel option when in the middle of a task.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828.wav,"Finally, we've moved the Report Filter options to the Report tab and added two charts.",-0.33333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0
1829.wav,"We can't possibly thank everyone who's provided feedback and suggestions, but you know who you are.",1.6666666,1.0,0.33333334,0.0,0.0,0.0,0.0
1830.wav,Please continue to send us your feedback and feature suggestions or issues.,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1831.wav,"It's obvious that the ManageMyFatigue app is a culmination of many ideas, the original concept and the amazing feedback and suggestions from you.",2.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1832.wav,Our goal is to listen and to implement as many new features as possible to the ManageMyFatigue app.,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1833.wav,I hope you'll join me for just a moment to check out the latest features.,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1834.wav,We've flattened the buttons and added more contrast so the app is visually more appealing.,0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
1835.wav,"If you haven't checked them out, you might want to because they include some helpful information on using the ManageMyFatigue app.",1.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0
1836.wav,You might wonder how should I be prepared for the day of my hearing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
